,City,Avg.Temp.Jan-Normalized,Avg.Temp.Feb-Normalized,Avg.Temp.March-Normalized,Avg.Temp.April-Normalized,Avg.Temp.May-Normalized,Avg.Temp.June-Normalized,Avg.Temp.July-Normalized,Avg.Temp.Aug-Normalized,Avg.Temp.Sept-Normalized,Avg.Temp.Oct-Normalized,Avg.Temp.Nov-Normalized,Avg.Temp.Dec-Normalized,Avg.Percip.Jan-Normalized,Avg.Percip.Feb-Normalized,Avg.Percip.March-Normalized,Avg.Percip.April-Normalized,Avg.Percip.May-Normalized,Avg.Percip.June-Normalized,Avg.Percip.July-Normalized,Avg.Percip.Aug-Normalized,Avg.Percip.Sept-Normalized,Avg.Percip.Oct-Normalized,Avg.Percip.Nov-Normalized,Avg.Percip.Dec-Normalized,Avg.Humid.Jan-Normalized,Avg.Humid.Feb-Normalized,Avg.Humid.March-Normalized,Avg.Humid.April-Normalized,Avg.Humid.May-Normalized,Avg.Humid.June-Normalized,Avg.Humid.July-Normalized,Avg.Humid.Aug-Normalized,Avg.Humid.Sept-Normalized,Avg.Humid.Oct-Normalized,Avg.Humid.Nov-Normalized,Avg.Humid.Dec-Normalized,Healthcare Index-Normalized,HCI Contributors-Normalized,% Walking-Normalized,% Car-Normalized,% Bike-Normalized,% Public Transit-Normalized,total_hotels-Normalized,avg_rating-Normalized,num_good_hotels-Normalized,avg_price-Normalized,pct_good_hotels-Normalized,total_attractions-Normalized,num_good_attractions-Normalized,pct_good_attractions-Normalized,total_nature_parks-Normalized,total_fun_games-Normalized,total_sights_landmarks-Normalized,total_museums-Normalized,total_nightlife-Normalized,total_spas_wellness-Normalized,total_classes_workshops-Normalized,total_casinos_gambling-Normalized,total_boat_tours_water_sports-Normalized,total_water_amusement_parks-Normalized,total_zoos_aquariums-Normalized,total_good_for_kids-Normalized,total_good_for_adrenaline_seekers-Normalized,total_budget_friendly-Normalized,num_good_restaurants-Normalized,pct_good_restaurants-Normalized,num_michelin-Normalized,num_cheap_eats-Normalized,num_moderately_priced-Normalized,num_fine_dining-Normalized,2019_violent_crime_ct-Normalized,2019_property_crime_ct-Normalized,num_fatal_crashes-Normalized,fatalities_per_100m_miles-Normalized,car_thefts_per_100k_residents-Normalized,best_cuisines-American-Normalized,best_cuisines-Italian-Normalized,best_cuisines-Bar-Normalized,best_cuisines-Steakhouse-Normalized,best_cuisines-Asian-Normalized,best_cuisines-Mexican-Normalized,best_cuisines-Southwestern-Normalized,best_cuisines-Cafe-Normalized,best_cuisines-Pizza-Normalized,best_cuisines-Sushi-Normalized,best_cuisines-Seafood-Normalized,best_cuisines-Japanese-Normalized,best_cuisines-Thai-Normalized,best_cuisines-Deli-Normalized,best_cuisines-Diner-Normalized,best_cuisines-Mediterranean-Normalized,best_cuisines-Puerto Rican-Normalized,best_cuisines-Latin-Normalized,best_cuisines-European-Normalized,best_cuisines-Contemporary-Normalized,best_cuisines-Fast Food-Normalized,best_cuisines-Pub-Normalized,best_cuisines-Korean-Normalized,best_cuisines-Fusion-Normalized,best_cuisines-Indian-Normalized,best_cuisines-Chinese-Normalized,best_cuisines-French-Normalized,best_cuisines-Spanish-Normalized,best_cuisines-Middle Eastern-Normalized,best_cuisines-International-Normalized,best_cuisines-Barbecue-Normalized,best_cuisines-Romana-Normalized,best_cuisines-Caribbean-Normalized,best_cuisines-Peruvian-Normalized,best_cuisines-Cajun & Creole-Normalized,best_cuisines-Brew Pub-Normalized,best_cuisines-Hawaiian-Normalized,best_cuisines-Healthy-Normalized,best_cuisines-Gastropub-Normalized,best_cuisines-Irish-Normalized,best_cuisines-Lebanese-Normalized,best_cuisines-Grill-Normalized,best_cuisines-Wine Bar-Normalized,best_cuisines-Greek-Normalized,best_cuisines-German-Normalized,best_cuisines-Portuguese-Normalized,best_cuisines-Tuscan-Normalized,best_cuisines-Balti-Normalized,best_cuisines-Soups-Normalized,best_cuisines-Brazilian-Normalized,best_cuisines-South American-Normalized,best_cuisines-Quick Bites-Normalized,best_cuisines-Coffee & Tea-Normalized
66,"Manchester, NH",0.327543424,0.281337047,0.309341501,0.262711864,0.370927318,0.377088305,0.441176471,0.420253165,0.419512195,0.404096834,0.439160839,0.375788146,0.8,0.714285714,0.625,0.666666667,0.75,0.727272727,0.769230769,0.75,0.842105263,0.944444444,0.722222222,0.777777778,0.591836735,0.571428571,0.677966102,0.681818182,0.753623188,0.8,0.738461538,0.761904762,0.772727273,0.793103448,0.745454545,0.608695652,0.625100287,0.56284153,0.103685369,0.9151,0.047,0,0.074611399,0.761261261,0.176470588,0.202011087,0.508436445,0.025702536,0.207843137,0.675496689,0.113333333,0.071782178,0.022298456,0.045822102,0.052697616,0.00968523,0.034482759,0,0.009478673,0.014492754,0.111111111,0.042821159,0.01863354,0.037037037,0.007532957,0.184563758,0,0.121518987,0.047531319,0.003456221,0.02307097,0.064170379,0.398868458,0.540983607,0.008547701,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Nashua, NH",0.346153846,0.300835655,0.327718224,0.286016949,0.388471178,0.393794749,0.460784314,0.440506329,0.43902439,0.422718808,0.454545455,0.393442623,0.8,0.714285714,0.6875,0.666666667,0.75,0.727272727,0.769230769,0.75,0.842105263,0.888888889,0.722222222,0.777777778,0.571428571,0.551020408,0.677966102,0.666666667,0.768115942,0.814285714,0.753846154,0.761904762,0.787878788,0.793103448,0.745454545,0.586956522,0.703724928,0.147540984,0,0.9615,0,0,0.38238342,0.684684685,0.288770053,0.436981651,0.164229471,0.426833448,0.22745098,0.050772627,0.526666667,1,0.216123499,0.283018868,0.525721455,0.295399516,0.068965517,1,0.08056872,0.115942029,1,0.476070529,1,0.52173913,0.152004305,0.436241611,0,1,0.366249079,0.171658986,0.184965174,0.376866894,0.015558699,0.450819672,0.19995949,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,"Concord, NH",0.312655087,0.267409471,0.297090352,0.252118644,0.363408521,0.372315036,0.43627451,0.415189873,0.412195122,0.394785847,0.430769231,0.363177806,0.8,0.714285714,0.625,0.666666667,0.75,0.727272727,0.769230769,0.75,0.842105263,0.944444444,0.722222222,0.777777778,0.632653061,0.591836735,0.694915254,0.681818182,0.753623188,0.814285714,0.753846154,0.761904762,0.787878788,0.810344828,0.763636364,0.630434783,0,0,0,0,0,0,0.096373057,0.617117117,0.096256684,0.26223626,0.214848144,0.053803975,0.11372549,0.189845475,0.2,0.153465347,0.039451115,0.061994609,0.071518193,0.039951574,0.24137931,0.172839506,0.023696682,0.028985507,0.222222222,0.068010076,0.062111801,0.061191626,0.018832392,0.322147651,0,0.194936709,0.086956522,0.013824885,0.029680604,0.04581259,0.022630835,0.450819672,0.033866721,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,"Newark, NJ",0.415632754,0.371866295,0.410413476,0.387711864,0.496240602,0.491646778,0.539215686,0.521518987,0.526829268,0.500931099,0.514685315,0.456494325,0.8,0.714285714,0.6875,0.666666667,0.75,0.818181818,0.846153846,0.8125,0.894736842,0.888888889,0.722222222,0.777777778,0.571428571,0.551020408,0.661016949,0.681818182,0.768115942,0.814285714,0.753846154,0.761904762,0.787878788,0.775862069,0.727272727,0.608695652,0.895358166,0.043715847,0.916666667,0.6667,0,0,0.026943005,0.792792793,0.037433155,0.228374372,0.291338583,0.008910212,0.074509804,0.558498896,0.073333333,0.044554455,0.010291595,0.02425876,0.013801757,0.002421308,0.086206897,0.086419753,0,0,0,0.010075567,0.00621118,0.012882448,0.00322841,0.389261745,0,0.027848101,0.010316875,0.002304147,0.003179318,0.003455391,0.005657709,0.450819672,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,"Jersey City, NJ",0.413151365,0.367688022,0.404287902,0.377118644,0.483709273,0.482100239,0.531862745,0.513924051,0.519512195,0.497206704,0.513286713,0.455233291,0.8,0.714285714,0.6875,0.666666667,0.75,0.818181818,0.846153846,0.8125,0.842105263,0.888888889,0.666666667,0.777777778,0.551020408,0.551020408,0.661016949,0.696969697,0.782608696,0.814285714,0.753846154,0.777777778,0.787878788,0.75862069,0.727272727,0.608695652,0,0,0,0,0,0,0.01865285,0.914414414,0.042780749,0.328864252,0.473565804,0.008396162,0,0,0.013333333,0.032178218,0.008576329,0.013477089,0.021329987,0.004842615,0.034482759,0.012345679,0,0,0,0.012594458,0.01242236,0.009661836,0.007801991,0.38590604,0,0.088607595,0.028739867,0.002304147,0.013888598,0.020527643,0.042432815,0.180327869,0.00372696,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,"Albuquerque, NM",0.485111663,0.488857939,0.557427259,0.525423729,0.636591479,0.668257757,0.629901961,0.587341772,0.590243902,0.538175047,0.521678322,0.452711223,0.6,0.5,0.4375,0.416666667,0.5,0.454545455,0.538461538,0.5625,0.684210526,0.722222222,0.555555556,0.555555556,0.224489796,0.102040816,0.101694915,0.075757576,0.086956522,0.085714286,0.246153846,0.26984127,0.257575758,0.206896552,0.181818182,0.173913043,0.700401146,0.021857923,0,0,0,0,0.012435233,0.693693694,0.026737968,0.379227365,0.433070866,0.004797807,0.050980392,0.562913907,0.026666667,0.01980198,0.006861063,0,0.005018821,0.008474576,0.068965517,0.012345679,0,0.014492754,0,0.005037783,0.00621118,0.003220612,0.007532957,0.409395973,0,0.108860759,0.030213707,0.003456221,0.002468155,0.008073497,0.048090523,0.180327869,0.00372696,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,"Santa Fe, NM",0.379652605,0.352367688,0.395099541,0.298728814,0.363408521,0.410501193,0.360294118,0.316455696,0.346341463,0.372439479,0.405594406,0.346784363,0.6,0.5,0.5,0.5,0.5,0.454545455,0.615384615,0.625,0.736842105,0.777777778,0.555555556,0.611111111,0.346938776,0.306122449,0.288135593,0.212121212,0.202898551,0.171428571,0.384615385,0.412698413,0.363636364,0.310344828,0.254545455,0.282608696,0.690200573,0.054644809,0.458470847,0.8333,0,0,0.008290155,1,0.042780749,0.369795024,1,0.008224812,0.105882353,0.838852097,0.026666667,0.017326733,0.018867925,0.008086253,0.003764115,0.001210654,0.051724138,0,0.009478673,0,0,0.010075567,0.01242236,0.011272142,0.004573581,0.657718121,0,0.04556962,0.008843036,0.002304147,0.001171328,0.005174898,0.008486563,0.180327869,,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73,"New York City, NY",0.420595533,0.373259053,0.408882083,0.381355932,0.486215539,0.486873508,0.539215686,0.524050633,0.531707317,0.508379888,0.521678322,0.46406053,0.8,0.714285714,0.6875,0.666666667,0.75,0.818181818,0.846153846,0.8125,0.842105263,0.888888889,0.666666667,0.777777778,0.571428571,0.571428571,0.677966102,0.712121212,0.782608696,0.828571429,0.753846154,0.777777778,0.787878788,0.775862069,0.727272727,0.608695652,0.466361032,0.027322404,1,0.3636,0,0.568361817,0.029015544,0.540540541,0.005347594,0.371062696,0.038245219,0.008910212,0,0,0.013333333,0.004950495,0.017152659,0.013477089,0.016311167,0.001210654,0.034482759,0,0,0,0,0.007556675,0,0.00805153,0.01291364,0.224832215,0.001226994,0.108860759,0.051952837,0.013824885,0.036185655,0.036412616,0.299858557,0.163934426,0.374782256,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74,"Buffalo, NY",0.356079404,0.284122563,0.303215926,0.25,0.411027569,0.415274463,0.443627451,0.430379747,0.453658537,0.441340782,0.467132867,0.407313997,0.8,0.642857143,0.625,0.666666667,0.75,0.818181818,0.846153846,0.75,0.842105263,0.888888889,0.722222222,0.722222222,0.755102041,0.734693878,0.779661017,0.742424242,0.782608696,0.842857143,0.815384615,0.825396825,0.787878788,0.793103448,0.781818182,0.695652174,0,0,0,0,0,0,0.110880829,0.617117117,0.042780749,0.545356882,0.083239595,0.012337217,0,0,0.02,0.012376238,0.017152659,0.005390836,0.011292346,0.010895884,0.103448276,0,0.028436019,0,0,0.017632242,0.01242236,0.011272142,0.2472424,0.412751678,0.132515337,0.435443038,0.315033161,0.19124424,0.028885775,0.040146404,0.213578501,0.163934426,0.374782256,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"Charlotte, NC",0.553349876,0.543175487,0.58805513,0.593220339,0.701754386,0.644391408,0.62745098,0.625316456,0.646341463,0.610800745,0.601398601,0.563682219,0.8,0.714285714,0.6875,0.666666667,0.666666667,0.727272727,0.769230769,0.75,0.842105263,0.888888889,0.722222222,0.722222222,0.591836735,0.551020408,0.661016949,0.651515152,0.666666667,0.728571429,0.753846154,0.746031746,0.712121212,0.706896552,0.636363636,0.608695652,0.717593123,0.213114754,0.122112211,0.8444,0,0,0.001036269,0.225225225,0,0.2127111,0,0.001884853,0.043137255,0.715231788,0,0,0.018867925,0.008086253,0.006273526,0,0,0,0,0,0,0.005037783,0,0.006441224,0.013182674,0.22147651,0,0.141772152,0.047899779,0.005760369,0.019347822,0.012912682,0.476661952,0.163934426,0.012132874,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76,"Raleigh, NC",0.554590571,0.540389972,0.583460949,0.595338983,0.694235589,0.637231504,0.620098039,0.620253165,0.643902439,0.616387337,0.608391608,0.568726356,0.8,0.714285714,0.6875,0.666666667,0.75,0.818181818,0.846153846,0.8125,0.894736842,0.888888889,0.722222222,0.722222222,0.551020408,0.510204082,0.661016949,0.651515152,0.710144928,0.771428571,0.8,0.80952381,0.772727273,0.724137931,0.654545455,0.586956522,0.729971347,0.076502732,0,1,0,0,0.204145078,0.698198198,0.288770053,0.342701216,0.307086614,0.089958876,0.407843137,0.419426049,0.313333333,0.150990099,0.073756432,0.172506739,0.048933501,0.064164649,0.310344828,0.061728395,0.028436019,0.014492754,0.444444444,0.110831234,0.093167702,0.103059581,0.030131827,0.27852349,0,0.172151899,0.072586588,0.013824885,0.159593382,0.259514608,0.002828854,0.836065574,0.128175005,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77,"Fargo, ND",0.17617866,0.123955432,0.243491577,0.224576271,0.368421053,0.400954654,0.455882353,0.407594937,0.368292683,0.320297952,0.33006993,0.21185372,0.6,0.5,0.5,0.583333333,0.75,0.818181818,0.769230769,0.75,0.789473684,0.833333333,0.611111111,0.611111111,0.795918367,0.816326531,0.728813559,0.651515152,0.68115942,0.757142857,0.738461538,0.73015873,0.696969697,0.724137931,0.727272727,0.695652174,0.713581662,0.846994536,0.557480748,0.2162,0.2025,1,0.123316062,0.914414414,0.22459893,0.53833097,0.393700787,0.112405757,0.239215686,0.198675497,0.226666667,0.103960396,0.101200686,0.506738544,0.031367629,0.065375303,0.137931034,0.049382716,0.018957346,0,0,0.093198992,0.074534161,0.128824477,0.015065913,0.570469799,0,0.010126582,0.009579956,0.016129032,0.008952289,0.026251146,0.099009901,0.836065574,0.006076565,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78,"Bismarck, ND",0.223325062,0.158774373,0.255742726,0.205508475,0.338345865,0.365155131,0.458333333,0.417721519,0.358536585,0.312849162,0.325874126,0.235813367,0.6,0.5,0.5,0.5,0.75,0.727272727,0.769230769,0.6875,0.736842105,0.777777778,0.555555556,0.555555556,0.755102041,0.795918367,0.711864407,0.651515152,0.666666667,0.742857143,0.692307692,0.650793651,0.621212121,0.637931034,0.672727273,0.673913043,0.796332378,0.087431694,0,0.9231,0,0,0.94611399,0.810810811,0.930481283,0.709187401,0.213723285,1,0.239215686,0.022075055,1,0.75990099,1,1,1,1,0.448275862,0.012345679,0.876777251,0.028985507,0.222222222,1,0.391304348,1,0.394673123,0.463087248,0.060122699,0.493670886,0.355932203,0.225806452,1,1,0.588401697,0.196721311,0.374782256,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,"Columbus, OH",0.393300248,0.359331476,0.421133231,0.417372881,0.533834586,0.505966587,0.507352941,0.506329114,0.517073171,0.482309125,0.486713287,0.422446406,0.8,0.642857143,0.625,0.75,0.833333333,0.818181818,0.769230769,0.6875,0.842105263,0.888888889,0.722222222,0.722222222,0.673469388,0.612244898,0.711864407,0.712121212,0.768115942,0.785714286,0.769230769,0.73015873,0.696969697,0.706896552,0.727272727,0.652173913,0.788767908,0.163934426,0.305555556,0.8148,0.185,0,0.063212435,0.698198198,0.106951872,0.259120794,0.363329584,0.017135024,0.192156863,0.878587196,0.033333333,0.044554455,0.034305317,0.026954178,0.022584693,0.013317191,0,0,0.014218009,0.014492754,0,0.040302267,0.01863354,0.028985507,0.010223298,0.298657718,0,0.129113924,0.04605748,0.010368664,0.015666506,0.023491746,0.005657709,0.196721311,0.012598744,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,"Cleveland, OH",0.377171216,0.318941504,0.350689127,0.324152542,0.468671679,0.46778043,0.482843137,0.46835443,0.482926829,0.469273743,0.485314685,0.421185372,0.8,0.642857143,0.625,0.75,0.833333333,0.818181818,0.846153846,0.75,0.842105263,0.888888889,0.722222222,0.722222222,0.755102041,0.755102041,0.813559322,0.787878788,0.826086957,0.857142857,0.830769231,0.841269841,0.818181818,0.793103448,0.781818182,0.695652174,0.795530086,0.240437158,0.088833883,0.8871,0,0,0.037305699,0.810810811,0.07486631,1,0.42519685,0.048834818,0.403921569,0.737306843,0.146666667,0.059405941,0.111492281,0.080862534,0.047678795,0.007263923,0.034482759,0.012345679,0.071090047,0,0.111111111,0.073047859,0.02484472,0.080515298,0.012106538,0.191275168,0,0.237974684,0.06742815,0.016129032,0.052730657,0.066544936,0.10466761,0.196721311,0.027445817,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
81,"Cincinnati, OH",0.429280397,0.401114206,0.467075038,0.470338983,0.576441103,0.54176611,0.539215686,0.546835443,0.556097561,0.517690875,0.513286713,0.450189155,0.8,0.714285714,0.6875,0.75,0.916666667,0.818181818,0.769230769,0.6875,0.789473684,0.888888889,0.722222222,0.777777778,0.591836735,0.551020408,0.677966102,0.696969697,0.768115942,0.785714286,0.784615385,0.714285714,0.681818182,0.672413793,0.690909091,0.608695652,0.784985673,0.289617486,0.121287129,0.8382,0.147,0.091913297,0.274611399,0.720720721,0.422459893,0.288578059,0.33408324,0.093899931,0.592156863,0.582781457,0.226666667,0.183168317,0.068610635,0.070080863,0.115432873,0.071428571,0.482758621,0,0.028436019,0.028985507,0,0.108312343,0.093167702,0.086956522,0.044928706,0.268456376,0,0.303797468,0.161753869,0.044930876,0.145872116,0.302575986,0.121640736,0.5,0.140166093,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,"Oklahoma City, OK",0.529776675,0.520891365,0.607963247,0.61440678,0.721804511,0.69928401,0.735294118,0.756962025,0.707317073,0.633147114,0.602797203,0.51702396,0.666666667,0.571428571,0.5625,0.666666667,0.833333333,0.727272727,0.692307692,0.6875,0.789473684,0.833333333,0.666666667,0.611111111,0.428571429,0.489795918,0.576271186,0.590909091,0.695652174,0.7,0.553846154,0.492063492,0.53030303,0.534482759,0.545454545,0.434782609,0.662234957,0.027322404,0,1,0,0,0.111917098,0.779279279,0.187165775,0.295303167,0.361079865,0.066312543,0.454901961,0.624724062,0.22,0.133663366,0.090909091,0.064690027,0.08281054,0.042372881,0.310344828,0,0.014218009,0.057971014,0,0.103274559,0.062111801,0.082125604,0.032822168,0.365771812,0,0.316455696,0.120117907,0.024193548,0.030454517,0.072514084,0.528995757,0.5,0.034798461,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,"Tulsa, OK",0.517369727,0.511142061,0.595712098,0.601694915,0.711779449,0.68973747,0.723039216,0.741772152,0.7,0.627560521,0.6,0.513240858,0.666666667,0.642857143,0.625,0.75,1,0.818181818,0.769230769,0.6875,0.894736842,0.888888889,0.666666667,0.666666667,0.510204082,0.551020408,0.644067797,0.666666667,0.753623188,0.757142857,0.630769231,0.571428571,0.590909091,0.603448276,0.6,0.52173913,0,0,0,1,0,0,0.05492228,0.801801802,0.160427807,0.243543466,0.625421822,0.013193968,0,0,0.033333333,0.064356436,0.032590051,0.005390836,0.021329987,0.002421308,0.017241379,0.086419753,0,0.043478261,0.111111111,0.025188917,0.00621118,0.019323671,0.006187786,0.308724832,0,0.058227848,0.032056006,0.002304147,0.011922441,0.031286847,0.142857143,0.418032787,0.009499696,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
84,"Portland, OR",0.537220844,0.498607242,0.491577335,0.343220339,0.353383459,0.267303103,0.345588235,0.379746835,0.407317073,0.446927374,0.504895105,0.499369483,1,0.857142857,0.75,0.75,0.666666667,0.545454545,0.538461538,0.5625,0.736842105,0.944444444,0.888888889,0.944444444,0.93877551,0.93877551,0.93220339,0.848484848,0.797101449,0.771428571,0.6,0.571428571,0.636363636,0.862068966,0.963636364,0.934782609,0.783724928,0.267759563,0.174642464,0.8413,0.0795,0.066069195,0.037305699,0.86036036,0.106951872,0.224098664,0.608548931,0.006168609,0.094117647,0.898454746,0.026666667,0.007425743,0.022298456,0.005390836,0.010037641,0.004842615,0.017241379,0.012345679,0.014218009,0.028985507,0.111111111,0.022670025,0,0.011272142,0.005111649,0.5,0,0.032911392,0.015843773,0.003456221,0.004643477,0.015663894,0.050919378,0.418032787,0.002937006,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
